address,biz_id,category,image_shown,name,num_reviews,price_range,star_rating,url
1112 Madison Ave,Curry House Albany,['Indian'],https://s3-media1.fl.yelpcdn.com/bphoto/eAXN1FQAWpyVK8VnZRHw9w/ls.jpg,Curry House,102.0,$,3.5,https://www.yelp.com/biz/curry-house-albany?osq=restaurants
30 Mill Rd,Otis And Olivers Latham,"['American New', 'Pubs']",https://s3-media2.fl.yelpcdn.com/bphoto/L1h8JS3fUFRPgAZKceF-Og/ls.jpg,Otis & Oliver's,44.0,$$,4.0,https://www.yelp.com/biz/otis-and-olivers-latham?osq=restaurants
800 New Loudon Rd,B Good Latham,"['American New', 'Juice Bars & Smoothies', 'Salad']",https://s3-media4.fl.yelpcdn.com/bphoto/_m4nFHbhD-CKQp9KXxCTFQ/ls.jpg,B.GOOD,28.0,$$,3.5,https://www.yelp.com/biz/b-good-latham?osq=restaurants
260 Wolf Rd,Koto Japanese Steak House Latham,"['Japanese', 'Sushi Bars']",https://s3-media4.fl.yelpcdn.com/bphoto/eWW0SYO8I0qpzWp1Tsp1Gg/ls.jpg,Koto Japanese Steak House,161.0,$$,3.5,https://www.yelp.com/biz/koto-japanese-steak-house-latham?osq=restaurants
728 New Loudon Rd,Tamarind Thai Cuisine Latham 2,['Thai'],https://s3-media2.fl.yelpcdn.com/bphoto/BJYd7nzQg43dClfW9vWuig/ls.jpg,Tamarind Thai Cuisine,49.0,$$,4.5,https://www.yelp.com/biz/tamarind-thai-cuisine-latham-2?osq=restaurants
574 Columbia Turnpike,Masala House Rensselaer,['Indian'],https://s3-media3.fl.yelpcdn.com/bphoto/2ubJOXIGLHW1pNkHGdQsrg/ls.jpg,Masala House,28.0,,4.0,https://www.yelp.com/biz/masala-house-rensselaer?osq=restaurants
300 Troy Rd,Genes Fish Fry Rensselaer,"['Seafood', 'Fish & Chips']",https://s3-media4.fl.yelpcdn.com/bphoto/V2EYlPUfT5hNblLeFWUXxw/ls.jpg,Gene's Fish Fry,34.0,$,4.0,https://www.yelp.com/biz/genes-fish-fry-rensselaer?osq=restaurants
1235 Western Ave,Dibellas Subs Albany 3,"['Sandwiches', 'Salad']",https://s3-media4.fl.yelpcdn.com/bphoto/ptgL7G7yAiqTwFjEuLqkRA/ls.jpg,DiBella's Subs,83.0,$,3.5,https://www.yelp.com/biz/dibellas-subs-albany-3?osq=restaurants
58 Delaware Ave,Jims Tastee Freez Delmar,"['Ice Cream & Frozen Yogurt', 'Juice Bars & Smoothies', 'Hot Dogs']",https://s3-media2.fl.yelpcdn.com/bphoto/ZKTCNEgwxkYp-5xFfefpOA/ls.jpg,Jim's Tastee Freez,32.0,$,4.5,https://www.yelp.com/biz/jims-tastee-freez-delmar?osq=restaurants
267 Lark St,Amazing Wok Chinese Restaurant Albany,['Chinese'],https://s3-media1.fl.yelpcdn.com/bphoto/PMdvzgNhm74LMyS-DyD9Pg/ls.jpg,Amazing Wok Chinese Restaurant,29.0,$,3.5,https://www.yelp.com/biz/amazing-wok-chinese-restaurant-albany?osq=restaurants
2 Freemans Bridge Rd,The Waters Edge Lighthouse Restaurant Glenville 2,"['Seafood', 'American Traditional', 'Pizza']",https://s3-media3.fl.yelpcdn.com/bphoto/JaLnAti4HnR02FrnP492fw/ls.jpg,The Waters Edge Lighthouse Restaurant,125.0,$$,3.5,https://www.yelp.com/biz/the-waters-edge-lighthouse-restaurant-glenville-2?osq=restaurants
77 Washington Ave,Caseys Restaurant Rensselaer,"['American Traditional', 'Salad', 'Cocktail Bars']",https://s3-media3.fl.yelpcdn.com/bphoto/I084Pih4aO7bbaglomzILw/ls.jpg,Casey's Restaurant,52.0,$$,4.0,https://www.yelp.com/biz/caseys-restaurant-rensselaer?osq=restaurants
1600 Union St,Gershons Deli And Caterers Schenectady,"['Delis', 'Sandwiches', 'Caterers']",https://s3-media4.fl.yelpcdn.com/bphoto/gxl0pMcqZPj6Clv4CMcOnQ/ls.jpg,Gershon's Deli & Caterers,79.0,$$,4.0,https://www.yelp.com/biz/gershons-deli-and-caterers-schenectady?osq=restaurants
15th St & Sage Ave,Thunder Mountain Curry Troy,"['Indian', 'Pakistani', 'Thai']",https://s3-media2.fl.yelpcdn.com/bphoto/wiee8brjkbfO7dJDYqW32Q/ls.jpg,Thunder Mountain Curry,28.0,$,4.5,https://www.yelp.com/biz/thunder-mountain-curry-troy?osq=restaurants
1401 Broadway,Sadudee Thai Food Watervliet,"['Thai', 'Vegetarian']",https://s3-media2.fl.yelpcdn.com/bphoto/RnRVSq-vexB1K0EkMcIf4A/ls.jpg,Sadudee Thai Food,118.0,$$,4.5,https://www.yelp.com/biz/sadudee-thai-food-watervliet?osq=restaurants
187 Lark St,Jewel Of India On Lark Albany,"['Indian', 'Buffets']",https://s3-media2.fl.yelpcdn.com/bphoto/nCoj_T_Tz9DV50cz3kSY4A/ls.jpg,Jewel of India on Lark,122.0,$$,3.5,https://www.yelp.com/biz/jewel-of-india-on-lark-albany?osq=restaurants
122 Troy Rd,Cracker Barrel Old Country Store East Greenbush,"['Breakfast & Brunch', 'American Traditional', 'Southern']",https://s3-media1.fl.yelpcdn.com/bphoto/S7SrJkBSjYrLKpAoh_MirQ/ls.jpg,Cracker Barrel Old Country Store,77.0,$$,3.5,https://www.yelp.com/biz/cracker-barrel-old-country-store-east-greenbush?osq=restaurants
496 Albany Shaker Rd,Franks Ice Cream Loudonville,"['Ice Cream & Frozen Yogurt', 'Italian', 'American Traditional']",https://s3-media4.fl.yelpcdn.com/bphoto/Ml3mUMCzgKnP-RgAa5uTUA/ls.jpg,Frank's Ice Cream,31.0,$,4.0,https://www.yelp.com/biz/franks-ice-cream-loudonville?osq=restaurants
1214 Troy Schenectady Rd,Chops And Hops Meat Market Latham,"['Meat Shops', 'Sandwiches', 'Beer Bar']",https://s3-media1.fl.yelpcdn.com/bphoto/pIU5S0g1Y_FvMpvd0MjPbw/ls.jpg,Chops and Hops Meat Market,38.0,$$,5.0,https://www.yelp.com/biz/chops-and-hops-meat-market-latham?osq=restaurants
813 Loudon Rd,Diner Time Latham,"['Breakfast & Brunch', 'Diners', 'American Traditional']",https://s3-media4.fl.yelpcdn.com/bphoto/JAbnv_FcIVW_4KYXIvMWXw/ls.jpg,Diner Time,69.0,$$,3.5,https://www.yelp.com/biz/diner-time-latham?osq=restaurants
2568 Western Ave,Akanomi Altamont,"['Sushi Bars', 'Japanese']",https://s3-media2.fl.yelpcdn.com/bphoto/Jhecru5U9qWvheamyCgIHA/ls.jpg,Akanomi,130.0,$$,4.5,https://www.yelp.com/biz/akanomi-altamont?osq=restaurants
501 Broadway,Bard And Baker Board Game Cafe Troy,"['Cafes', 'Coffee & Tea', 'Tabletop Games']",https://s3-media2.fl.yelpcdn.com/bphoto/Y1BSwRcRzDGTMu6O1Q4BJg/ls.jpg,Bard & Baker Board Game Cafe,29.0,,4.5,https://www.yelp.com/biz/bard-and-baker-board-game-cafe-troy?osq=restaurants
675 Troy Schenectady Rd,Carrabbas Italian Grill Latham 3,"['Italian', 'Seafood']",https://s3-media3.fl.yelpcdn.com/bphoto/pGhRljJHdEgY9skAt571CQ/ls.jpg,Carrabba's Italian Grill,120.0,$$,3.5,https://www.yelp.com/biz/carrabbas-italian-grill-latham-3?osq=restaurants
594 New Loudon Rd,Yangs Asian Bistro Latham,"['Japanese', 'Sushi Bars', 'Thai']",https://s3-media4.fl.yelpcdn.com/bphoto/-gmSaEWY2RfuiwDm-zN-Eg/ls.jpg,Yang's Asian Bistro,115.0,$$,4.0,https://www.yelp.com/biz/yangs-asian-bistro-latham?osq=restaurants
1557 Central Avenue,Smokey Bones Bar And Fire Grill Colonie,"['Barbeque', 'American Traditional', 'Burgers']",https://s3-media3.fl.yelpcdn.com/bphoto/P1zn26AZz6sZD4wp1vc59w/ls.jpg,Smokey Bones Bar & Fire Grill,135.0,$$,3.5,https://www.yelp.com/biz/smokey-bones-bar-and-fire-grill-colonie?osq=restaurants
12 2nd St,Lucas Confectionery Troy,"['Cafes', 'Wine Bars', 'Tapas/Small Plates']",https://s3-media3.fl.yelpcdn.com/bphoto/i2hsHyhGHO_v0Rc30zTSIg/ls.jpg,Lucas Confectionery,194.0,$$,4.5,https://www.yelp.com/biz/lucas-confectionery-troy?osq=restaurants
3610 State St,Mizu Sushi Schenectady,['Japanese'],https://s3-media4.fl.yelpcdn.com/bphoto/0dZXVHiQH7l7Ga_bdHvN0g/ls.jpg,Mizu Sushi,75.0,$$,4.5,https://www.yelp.com/biz/mizu-sushi-schenectady?osq=restaurants
1704 Western Ave,Blowfish Albany,"['Japanese', 'Sushi Bars']",https://s3-media3.fl.yelpcdn.com/bphoto/B9a7BE-xGDewPrAEuPXLmw/ls.jpg,Blowfish,108.0,$$,3.0,https://www.yelp.com/biz/blowfish-albany?osq=restaurants
1725 Union St,Union Cafe Schenectady,"['Diners', 'Breakfast & Brunch', 'Cafes']",https://s3-media3.fl.yelpcdn.com/bphoto/UoZJIJKBqOaJYkPdlaDssQ/ls.jpg,Union Cafe,104.0,$,4.0,https://www.yelp.com/biz/union-cafe-schenectady?osq=restaurants
85 4th St,Lo Portos Troy,"['Italian', 'Seafood', 'Sandwiches']",https://s3-media2.fl.yelpcdn.com/bphoto/p4QqA52gLBnjpX0HCFg0vQ/ls.jpg,Lo Porto's,97.0,$$,4.0,https://www.yelp.com/biz/lo-portos-troy?osq=restaurants
1614 Central Ave,Aromas Colonie,['Indian'],https://s3-media4.fl.yelpcdn.com/bphoto/IZ8oZDRSetnG_TB3Ube7iQ/ls.jpg,Aromas,51.0,,3.0,https://www.yelp.com/biz/aromas-colonie?osq=restaurants
,Annas Wood Fired Pizza Latham,['Pizza'],https://s3-media2.fl.yelpcdn.com/bphoto/0ltRCQUWUXpYfw3w5AJLbA/ls.jpg,Anna's Wood Fired Pizza,28.0,$$,4.0,https://www.yelp.com/biz/annas-wood-fired-pizza-latham?osq=restaurants
143 Troy-Schnectady Rd,On The Hill Cafe Watervliet,"['American Traditional', 'Pizza', 'Breakfast & Brunch']",https://s3-media4.fl.yelpcdn.com/bphoto/5lYpg93yNP0Opta7bcPEjA/ls.jpg,On the Hill Cafe,48.0,$,4.5,https://www.yelp.com/biz/on-the-hill-cafe-watervliet?osq=restaurants
1214 Troy Schenectady Rd,Galleria 7 Market Latham,"['Food Court', 'Pizza', 'Seafood Markets']",https://s3-media2.fl.yelpcdn.com/bphoto/UQ5UaT6mOrFQdi6nYKFkMg/ls.jpg,Galleria 7 Market,52.0,$$,4.0,https://www.yelp.com/biz/galleria-7-market-latham?osq=restaurants
104 3rd St,The Ruck Troy 3,"['Pubs', 'Burgers', 'Chicken Wings']",https://s3-media3.fl.yelpcdn.com/bphoto/HuJeWGQoxDvZ96LNmIJ_rg/ls.jpg,The Ruck,238.0,$$,4.0,https://www.yelp.com/biz/the-ruck-troy-3?osq=restaurants
331 Madison Ave,New Madison Grille Albany,"['Pizza', 'Dive Bars']",https://s3-media3.fl.yelpcdn.com/bphoto/-RQASHeA5qw7kzF--ZNdKQ/ls.jpg,New Madison Grille,21.0,$,4.0,https://www.yelp.com/biz/new-madison-grille-albany?osq=restaurants
1881 Central Ave,Lees Dragon Buffet Albany,"['Chinese', 'Buffets']",https://s3-media4.fl.yelpcdn.com/bphoto/rlzgGD3G6yimkPk2Osz1iA/ls.jpg,Lee's Dragon Buffet,85.0,$$,2.5,https://www.yelp.com/biz/lees-dragon-buffet-albany?osq=restaurants
39 Voorheesville Ave,Gracies Kitchen Voorheesville 3,"['American Traditional', 'Barbeque', 'Breakfast & Brunch']",https://s3-media4.fl.yelpcdn.com/bphoto/PflEb97OCC9gR6iveknqsQ/ls.jpg,Gracie's Kitchen,28.0,,2.5,https://www.yelp.com/biz/gracies-kitchen-voorheesville-3?osq=restaurants
27 3rd St,The Greek House Troy,"['Greek', 'Mediterranean']",https://s3-media3.fl.yelpcdn.com/bphoto/Nz0uyits3CdvDTHWU_gMsg/ls.jpg,The Greek House,88.0,$$,4.0,https://www.yelp.com/biz/the-greek-house-troy?osq=restaurants
62 Vandenburgh Ave,Tipsy Moose Troy,"['Pubs', 'American Traditional']",https://s3-media1.fl.yelpcdn.com/bphoto/4ednXXuF9D0CNXh-KX7wTg/ls.jpg,Tipsy Moose,35.0,,3.0,https://www.yelp.com/biz/tipsy-moose-troy?osq=restaurants
1365 New Scotland Rd,Tomo Asian Bistro Slingerlands,"['Sushi Bars', 'Asian Fusion']",https://s3-media4.fl.yelpcdn.com/bphoto/1CyOwMi6rXUO1LdEX5pzSw/ls.jpg,Tomo Asian Bistro,99.0,$$,4.5,https://www.yelp.com/biz/tomo-asian-bistro-slingerlands?osq=restaurants
98 Wolf Rd,Golden Grain Gourmet Pizza Albany,['Pizza'],https://s3-media1.fl.yelpcdn.com/bphoto/hlzAXjAH8ebOicbvy9fgmA/ls.jpg,Golden Grain Gourmet Pizza,104.0,$,3.5,https://www.yelp.com/biz/golden-grain-gourmet-pizza-albany?osq=restaurants
275 Lark St,Cafe Hollywood Albany,"['Bars', 'Burgers']",https://s3-media1.fl.yelpcdn.com/bphoto/6oODjap5KFX_mQGygsdsMA/ls.jpg,Cafe Hollywood,51.0,$,3.0,https://www.yelp.com/biz/cafe-hollywood-albany?osq=restaurants
2082 Delaware Turnpike,Jake Moon Restaurant And Cafe Clarksville,"['American Traditional', 'Breakfast & Brunch', 'Cafes']",https://s3-media1.fl.yelpcdn.com/bphoto/gZE4E1l4qGBcv0VwrR7kfA/ls.jpg,Jake Moon Restaurant and Cafe,73.0,$$,3.5,https://www.yelp.com/biz/jake-moon-restaurant-and-cafe-clarksville?osq=restaurants
104 W Sand Lake Rd,Paolo Lombardis Ristorante Wynantskill,"['Italian', 'Steakhouses', 'Seafood']",https://s3-media2.fl.yelpcdn.com/bphoto/25qofFCkT1MS_xFCxO1MzQ/ls.jpg,Paolo Lombardi's Ristorante,56.0,$$,3.5,https://www.yelp.com/biz/paolo-lombardis-ristorante-wynantskill?osq=restaurants
211 Broadway,Little Pecks Troy 2,"['Coffee & Tea', 'Sandwiches', 'Salad']",https://s3-media1.fl.yelpcdn.com/bphoto/1RwJXIcV-Of5c7hHfIZIaw/ls.jpg,little pecks,71.0,$,4.5,https://www.yelp.com/biz/little-pecks-troy-2?osq=restaurants
240 Wolf Rd,Jt Maxies Bar And Grill Colonie,"['American Traditional', 'Bars', 'Karaoke']",https://s3-media4.fl.yelpcdn.com/bphoto/EMm6edD8XlkGMS0ZJ8ER2g/ls.jpg,JT Maxies Bar & Grill,81.0,$$,2.5,https://www.yelp.com/biz/jt-maxies-bar-and-grill-colonie?osq=restaurants
594 New Loudon Rd,Milano Restaurant Latham,"['Italian', 'Bars']",https://s3-media3.fl.yelpcdn.com/bphoto/XtnZ_mlcQaDb5t4ZnyU9kQ/ls.jpg,Milano Restaurant,77.0,$$,3.5,https://www.yelp.com/biz/milano-restaurant-latham?osq=restaurants
3770 Carman Rd,Casa Real Schenectady 2,['Mexican'],https://s3-media1.fl.yelpcdn.com/bphoto/FMKs3zzV9XaaMFtb7OBJjg/ls.jpg,Casa Real,26.0,,4.0,https://www.yelp.com/biz/casa-real-schenectady-2?osq=restaurants
51 S Pearl St,Pizzeria Sapienza Albany,['Pizza'],https://s3-media1.fl.yelpcdn.com/bphoto/raGihy_GRIMCu7k4NzePug/ls.jpg,Pizzeria Sapienza,61.0,$,3.5,https://www.yelp.com/biz/pizzeria-sapienza-albany?osq=restaurants
379 Congress St,The Hill At Muza Troy 4,"['Beer Gardens', 'Modern European', 'Bars']",https://s3-media3.fl.yelpcdn.com/bphoto/5AksIYQZThNpbLKtMvHo0A/ls.jpg,The Hill at Muza,60.0,$$,4.5,https://www.yelp.com/biz/the-hill-at-muza-troy-4?osq=restaurants
244 Washington Ave,Hot Spot Jamaican American Cuisine Albany,"['Caribbean', 'Breakfast & Brunch', 'Soup']",https://s3-media3.fl.yelpcdn.com/bphoto/VLmk2U2dhKM5rOy87YRjtA/ls.jpg,Hot Spot Jamaican American Cuisine,39.0,$,3.0,https://www.yelp.com/biz/hot-spot-jamaican-american-cuisine-albany?osq=restaurants
16 Wolf Rd,Ihop Albany 6,"['Breakfast & Brunch', 'American Traditional', 'Burgers']",https://s3-media2.fl.yelpcdn.com/bphoto/qjgWIwIcwJjfrwbwlVXGRw/ls.jpg,IHOP,82.0,$$,2.5,https://www.yelp.com/biz/ihop-albany-6?osq=restaurants
1687 Foster Ave,John Riccitellos Restaurant Schenectady,['Italian'],https://s3-media3.fl.yelpcdn.com/bphoto/Bg_70b0ApF_as60MhDJ6Jw/ls.jpg,John Riccitello's Restaurant,32.0,$$,4.5,https://www.yelp.com/biz/john-riccitellos-restaurant-schenectady?osq=restaurants
611 Troy Schenectady Rd,Sake Japanese Steakhouse Latham 2,"['Japanese', 'Sushi Bars', 'Steakhouses']",https://s3-media4.fl.yelpcdn.com/bphoto/_MQmwuKVo8y2jEwulelIEQ/ls.jpg,Sake Japanese Steakhouse,119.0,$$,4.0,https://www.yelp.com/biz/sake-japanese-steakhouse-latham-2?osq=restaurants
162 3rd St,Lucky Corner Troy,"['Taiwanese', 'Chinese', 'Bubble Tea']",https://s3-media3.fl.yelpcdn.com/bphoto/85E5TN5h5XSoXueiq4cWkA/ls.jpg,Lucky Corner,66.0,$,4.0,https://www.yelp.com/biz/lucky-corner-troy?osq=restaurants
294 N Greenbush Rd,Alexis Diner Troy,"['Diners', 'Breakfast & Brunch']",https://s3-media4.fl.yelpcdn.com/bphoto/KHZPDi4ZnBQNp9ZGLHxOgA/ls.jpg,Alexis Diner,118.0,$$,3.5,https://www.yelp.com/biz/alexis-diner-troy?osq=restaurants
5 New Karner Rd,Marisas Place Guilderland,"['Pizza', 'Italian', 'Wine Bars']",https://s3-media1.fl.yelpcdn.com/bphoto/GDWMlRMclsoTFIh7A_ny6w/ls.jpg,Marisa's Place,79.0,$,4.0,https://www.yelp.com/biz/marisas-place-guilderland?osq=restaurants
9 1st St,Slidin Dirty Troy 2,"['Burgers', 'American New']",https://s3-media1.fl.yelpcdn.com/bphoto/pj3hOLZWDMyjphFGlmrm4w/ls.jpg,Slidin' Dirty,354.0,$$,3.5,https://www.yelp.com/biz/slidin-dirty-troy-2?osq=restaurants
1759 State St,La Mexicana Grocery Schenectady,"['Grocery', 'Tacos']",https://s3-media3.fl.yelpcdn.com/bphoto/gwxnGaSf3KyDvWVYYGmdGw/ls.jpg,La Mexicana Grocery,151.0,$,4.0,https://www.yelp.com/biz/la-mexicana-grocery-schenectady?osq=restaurants
105 Wolf Rd,Chipotle Mexican Grill Albany 2,"['Mexican', 'Fast Food']",https://s3-media3.fl.yelpcdn.com/bphoto/JaXykgFnNfjHaMejuj8TnA/ls.jpg,Chipotle Mexican Grill,51.0,$,4.0,https://www.yelp.com/biz/chipotle-mexican-grill-albany-2?osq=restaurants
147 4th St,Superior Merchandise Company Troy 2,"['Coffee & Tea', 'Gift Shops', 'Cafes']",https://s3-media2.fl.yelpcdn.com/bphoto/dUH3vr7FWSInnp2TYzQpkQ/ls.jpg,Superior Merchandise Company,87.0,$$,4.5,https://www.yelp.com/biz/superior-merchandise-company-troy-2?osq=restaurants
300 Ontario St,Uncle John S Diner Cohoes,['Diners'],https://s3-media2.fl.yelpcdn.com/bphoto/0zK1m1rXXUXRqLu8OMwS6w/ls.jpg,Uncle John's Diner,24.0,$,4.5,https://www.yelp.com/biz/uncle-john-s-diner-cohoes?osq=restaurants
1815 Western Ave,Lilac Blossom Gourmet Asian Cuisine Albany,"['Chinese', 'Asian Fusion']",https://s3-media2.fl.yelpcdn.com/bphoto/HDORGO6rYHNRoFBgAxaMlA/ls.jpg,Lilac Blossom Gourmet Asian Cuisine,36.0,$,3.5,https://www.yelp.com/biz/lilac-blossom-gourmet-asian-cuisine-albany?osq=restaurants
1427 State St,Flores Family Restaurant Schenectady,"['Latin American', 'Peruvian', 'Mexican']",https://s3-media1.fl.yelpcdn.com/bphoto/CEnNPvaLSIxqJ1Vk0--7ig/ls.jpg,Flores Family Restaurant,27.0,$,4.0,https://www.yelp.com/biz/flores-family-restaurant-schenectady?osq=restaurants
